thickness,k,n_trees,min_node_size,max_depth,beta,fold,auc,auc_avg,auc_std
50,5,1000,1.5%,9,0.2,0,0.9824123382568359,0.9804171323776245,0.0014872201718389988
50,5,1000,1.5%,9,0.2,1,0.9790459871292114,0.9804171323776245,0.0014872201718389988
50,5,1000,1.5%,9,0.2,2,0.9788291454315186,0.9804171323776245,0.0014872201718389988
50,5,1000,1.5%,9,0.2,3,0.9809101223945618,0.9804171323776245,0.0014872201718389988
50,5,1000,1.5%,9,0.2,4,0.9808879494667053,0.9804171323776245,0.0014872201718389988
50,5,1000,3.5%,11,0.1,0,0.9820879101753235,0.9803619384765625,0.0019054519943892956
50,5,1000,3.5%,11,0.1,1,0.9793128371238708,0.9803619384765625,0.0019054519943892956
50,5,1000,3.5%,11,0.1,2,0.9784452319145203,0.9803619384765625,0.0019054519943892956
50,5,1000,3.5%,11,0.1,3,0.982714056968689,0.9803619384765625,0.0019054519943892956
50,5,1000,3.5%,11,0.1,4,0.9792496562004089,0.9803619384765625,0.0019054519943892956
50,5,1000,3.5%,10,0.1,0,0.9824170470237732,0.9802206158638,0.0017493905033916235
50,5,1000,3.5%,10,0.1,1,0.9788495302200317,0.9802206158638,0.0017493905033916235
50,5,1000,3.5%,10,0.1,2,0.97935950756073,0.9802206158638,0.0017493905033916235
50,5,1000,3.5%,10,0.1,3,0.9817867875099182,0.9802206158638,0.0017493905033916235
50,5,1000,3.5%,10,0.1,4,0.978689968585968,0.9802206158638,0.0017493905033916235
50,5,1000,2.0%,9,0.2,0,0.9817988276481628,0.9800962209701538,0.0019038429018110037
50,5,1000,2.0%,9,0.2,1,0.9775218367576599,0.9800962209701538,0.0019038429018110037
50,5,1000,2.0%,9,0.2,2,0.979154646396637,0.9800962209701538,0.0019038429018110037
50,5,1000,2.0%,9,0.2,3,0.9821077585220337,0.9800962209701538,0.0019038429018110037
50,5,1000,2.0%,9,0.2,4,0.9798979759216309,0.9800962209701538,0.0019038429018110037
50,5,1000,1.5%,7,0.2,0,0.9812715649604797,0.9802392721176147,0.0013572379248216748
50,5,1000,1.5%,7,0.2,1,0.9785218238830566,0.9802392721176147,0.0013572379248216748
50,5,1000,1.5%,7,0.2,2,0.9792141318321228,0.9802392721176147,0.0013572379248216748
50,5,1000,1.5%,7,0.2,3,0.9817423224449158,0.9802392721176147,0.0013572379248216748
50,5,1000,1.5%,7,0.2,4,0.9804467558860779,0.9802392721176147,0.0013572379248216748
50,5,1000,3%,8,0.1,0,0.9822055101394653,0.9805580973625183,0.0015397763345390558
50,5,1000,3%,8,0.1,1,0.9792020320892334,0.9805580973625183,0.0015397763345390558
50,5,1000,3%,8,0.1,2,0.9797523617744446,0.9805580973625183,0.0015397763345390558
50,5,1000,3%,8,0.1,3,0.9822556972503662,0.9805580973625183,0.0015397763345390558
50,5,1000,3%,8,0.1,4,0.9793750047683716,0.9805580973625183,0.0015397763345390558
50,5,1000,2.0%,10,0.2,0,0.9823733568191528,0.9803018569946289,0.001541785546578467
50,5,1000,2.0%,10,0.2,1,0.9781273007392883,0.9803018569946289,0.001541785546578467
50,5,1000,2.0%,10,0.2,2,0.9800374507904053,0.9803018569946289,0.001541785546578467
50,5,1000,2.0%,10,0.2,3,0.9809046387672424,0.9803018569946289,0.001541785546578467
50,5,1000,2.0%,10,0.2,4,0.9800665974617004,0.9803018569946289,0.001541785546578467
50,5,1000,2.0%,8,0.2,0,0.9824705719947815,0.9802641868591309,0.0018211043206974864
50,5,1000,2.0%,8,0.2,1,0.9785194993019104,0.9802641868591309,0.0018211043206974864
50,5,1000,2.0%,8,0.2,2,0.9785351157188416,0.9802641868591309,0.0018211043206974864
50,5,1000,2.0%,8,0.2,3,0.9817813038825989,0.9802641868591309,0.0018211043206974864
50,5,1000,2.0%,8,0.2,4,0.9800146222114563,0.9802641868591309,0.0018211043206974864
50,5,1000,2.5%,7,0.2,0,0.9808139204978943,0.979995608329773,0.0013785033952444792
50,5,1000,2.5%,7,0.2,1,0.9786078333854675,0.979995608329773,0.0013785033952444792
50,5,1000,2.5%,7,0.2,2,0.9801624417304993,0.979995608329773,0.0013785033952444792
50,5,1000,2.5%,7,0.2,3,0.981761634349823,0.979995608329773,0.0013785033952444792
50,5,1000,2.5%,7,0.2,4,0.9786322116851807,0.979995608329773,0.0013785033952444792
50,5,1000,1.5%,6,0.2,0,0.9809355139732361,0.9802435040473938,0.0013579267542809248
50,5,1000,1.5%,6,0.2,1,0.9786908030509949,0.9802435040473938,0.0013579267542809248
50,5,1000,1.5%,6,0.2,2,0.9794057011604309,0.9802435040473938,0.0013579267542809248
50,5,1000,1.5%,6,0.2,3,0.982174813747406,0.9802435040473938,0.0013579267542809248
50,5,1000,1.5%,6,0.2,4,0.9800106287002563,0.9802435040473938,0.0013579267542809248
50,5,1000,1.5%,5,0.2,0,0.9809536933898926,0.9803695678710938,0.0009749463642947376
50,5,1000,1.5%,5,0.2,1,0.9793700575828552,0.9803695678710938,0.0009749463642947376
50,5,1000,1.5%,5,0.2,2,0.9794468879699707,0.9803695678710938,0.0009749463642947376
50,5,1000,1.5%,5,0.2,3,0.981636643409729,0.9803695678710938,0.0009749463642947376
50,5,1000,1.5%,5,0.2,4,0.9804405570030212,0.9803695678710938,0.0009749463642947376
50,5,1000,3%,7,0.1,0,0.9815191626548767,0.980333685874939,0.0014250781387090683
50,5,1000,3%,7,0.1,1,0.9785059690475464,0.980333685874939,0.0014250781387090683
50,5,1000,3%,7,0.1,2,0.9795923233032227,0.980333685874939,0.0014250781387090683
50,5,1000,3%,7,0.1,3,0.9819926619529724,0.980333685874939,0.0014250781387090683
50,5,1000,3%,7,0.1,4,0.9800586104393005,0.980333685874939,0.0014250781387090683
50,5,1000,2.0%,7,0.2,0,0.981577455997467,0.979986310005188,0.0013550841249525547
50,5,1000,2.0%,7,0.2,1,0.9784295558929443,0.979986310005188,0.0013550841249525547
50,5,1000,2.0%,7,0.2,2,0.9795786738395691,0.979986310005188,0.0013550841249525547
50,5,1000,2.0%,7,0.2,3,0.9812107086181641,0.979986310005188,0.0013550841249525547
50,5,1000,2.0%,7,0.2,4,0.9791351556777954,0.979986310005188,0.0013550841249525547
50,5,1000,2.0%,6,0.2,0,0.9817805886268616,0.9800484776496887,0.0013617222430184484
50,5,1000,2.0%,6,0.2,1,0.9790277481079102,0.9800484776496887,0.0013617222430184484
50,5,1000,2.0%,6,0.2,2,0.9793527126312256,0.9800484776496887,0.0013617222430184484
50,5,1000,2.0%,6,0.2,3,0.9812427759170532,0.9800484776496887,0.0013617222430184484
50,5,1000,2.0%,6,0.2,4,0.9788382649421692,0.9800484776496887,0.0013617222430184484
50,5,1000,3.5%,9,0.1,0,0.9814659953117371,0.9799185991287231,0.0016792144160717726
50,5,1000,3.5%,9,0.1,1,0.9791703224182129,0.9799185991287231,0.0016792144160717726
50,5,1000,3.5%,9,0.1,2,0.9780903458595276,0.9799185991287231,0.0016792144160717726
50,5,1000,3.5%,9,0.1,3,0.9819252490997314,0.9799185991287231,0.0016792144160717726
50,5,1000,3.5%,9,0.1,4,0.9789410829544067,0.9799185991287231,0.0016792144160717726
50,5,1000,2.5%,9,0.2,0,0.9817398190498352,0.9796363115310669,0.001481768093071878
50,5,1000,2.5%,9,0.2,1,0.9783511757850647,0.9796363115310669,0.001481768093071878
50,5,1000,2.5%,9,0.2,2,0.9785336852073669,0.9796363115310669,0.001481768093071878
50,5,1000,2.5%,9,0.2,3,0.9806299209594727,0.9796363115310669,0.001481768093071878
50,5,1000,2.5%,9,0.2,4,0.978926956653595,0.9796363115310669,0.001481768093071878
50,5,1000,1.5%,11,0.3,0,0.9822710752487183,0.9800481796264648,0.0018633129075169563
50,5,1000,1.5%,11,0.3,1,0.9774983525276184,0.9800481796264648,0.0018633129075169563
50,5,1000,1.5%,11,0.3,2,0.9793362617492676,0.9800481796264648,0.0018633129075169563
50,5,1000,1.5%,11,0.3,3,0.9814038276672363,0.9800481796264648,0.0018633129075169563
50,5,1000,1.5%,11,0.3,4,0.979731559753418,0.9800481796264648,0.0018633129075169563
50,5,1000,1.5%,12,0.3,0,0.9823558926582336,0.9798581004142761,0.001718410407193005
50,5,1000,1.5%,12,0.3,1,0.9779189825057983,0.9798581004142761,0.001718410407193005
50,5,1000,1.5%,12,0.3,2,0.9788087010383606,0.9798581004142761,0.001718410407193005
50,5,1000,1.5%,12,0.3,3,0.980647087097168,0.9798581004142761,0.001718410407193005
50,5,1000,1.5%,12,0.3,4,0.9795600175857544,0.9798581004142761,0.001718410407193005
50,5,1000,3.5%,7,0.1,0,0.9810527563095093,0.9799705743789673,0.0017056696815416217
50,5,1000,3.5%,7,0.1,1,0.9794765114784241,0.9799705743789673,0.0017056696815416217
50,5,1000,3.5%,7,0.1,2,0.9786103367805481,0.9799705743789673,0.0017056696815416217
50,5,1000,3.5%,7,0.1,3,0.9823657274246216,0.9799705743789673,0.0017056696815416217
50,5,1000,3.5%,7,0.1,4,0.9783473014831543,0.9799705743789673,0.0017056696815416217
50,5,1000,1.5%,14,0.3,0,0.9818548560142517,0.9800260663032532,0.0017299740575253963
50,5,1000,1.5%,14,0.3,1,0.9775118827819824,0.9800260663032532,0.0017299740575253963
50,5,1000,1.5%,14,0.3,2,0.9792653322219849,0.9800260663032532,0.0017299740575253963
50,5,1000,1.5%,14,0.3,3,0.9813327789306641,0.9800260663032532,0.0017299740575253963
50,5,1000,1.5%,14,0.3,4,0.9801654815673828,0.9800260663032532,0.0017299740575253963
50,5,1000,1.5%,5,0.3,0,0.9807705879211426,0.9797027707099915,0.0012174674775451422
50,5,1000,1.5%,5,0.3,1,0.978610098361969,0.9797027707099915,0.0012174674775451422
50,5,1000,1.5%,5,0.3,2,0.9790590405464172,0.9797027707099915,0.0012174674775451422
50,5,1000,1.5%,5,0.3,3,0.9812529683113098,0.9797027707099915,0.0012174674775451422
50,5,1000,1.5%,5,0.3,4,0.9788211584091187,0.9797027707099915,0.0012174674775451422
50,5,1000,1.5%,13,0.3,0,0.9819884896278381,0.9800562858581543,0.001542500453069806
50,5,1000,1.5%,13,0.3,1,0.9780297875404358,0.9800562858581543,0.001542500453069806
50,5,1000,1.5%,13,0.3,2,0.9792674779891968,0.9800562858581543,0.001542500453069806
50,5,1000,1.5%,13,0.3,3,0.9810744524002075,0.9800562858581543,0.001542500453069806
50,5,1000,1.5%,13,0.3,4,0.9799212217330933,0.9800562858581543,0.001542500453069806
50,5,1000,2.5%,12,0.2,0,0.9816524386405945,0.9795039892196655,0.0015703761018812656
50,5,1000,2.5%,12,0.2,1,0.9782913327217102,0.9795039892196655,0.0015703761018812656
50,5,1000,2.5%,12,0.2,2,0.9786224961280823,0.9795039892196655,0.0015703761018812656
50,5,1000,2.5%,12,0.2,3,0.9807016849517822,0.9795039892196655,0.0015703761018812656
50,5,1000,2.5%,12,0.2,4,0.9782524108886719,0.9795039892196655,0.0015703761018812656
50,5,1000,3%,6,0.1,0,0.9813079833984375,0.9798178672790527,0.0012528225779533386
50,5,1000,3%,6,0.1,1,0.9791653156280518,0.9798178672790527,0.0012528225779533386
50,5,1000,3%,6,0.1,2,0.9784702658653259,0.9798178672790527,0.0012528225779533386
50,5,1000,3%,6,0.1,3,0.980991005897522,0.9798178672790527,0.0012528225779533386
50,5,1000,3%,6,0.1,4,0.9791547656059265,0.9798178672790527,0.0012528225779533386
50,5,1000,2.0%,11,0.3,0,0.9823041558265686,0.9797570109367371,0.0018063199240714312
50,5,1000,2.0%,11,0.3,1,0.9775641560554504,0.9797570109367371,0.0018063199240714312
50,5,1000,2.0%,11,0.3,2,0.9792094826698303,0.9797570109367371,0.0018063199240714312
50,5,1000,2.0%,11,0.3,3,0.9807009696960449,0.9797570109367371,0.0018063199240714312
50,5,1000,2.0%,11,0.3,4,0.9790061712265015,0.9797570109367371,0.0018063199240714312
50,5,1000,2.5%,11,0.2,0,0.9812952280044556,0.9795977473258972,0.0014444476692005992
50,5,1000,2.5%,11,0.2,1,0.977547287940979,0.9795977473258972,0.0014444476692005992
50,5,1000,2.5%,11,0.2,2,0.9793319702148438,0.9795977473258972,0.0014444476692005992
50,5,1000,2.5%,11,0.2,3,0.9806135296821594,0.9795977473258972,0.0014444476692005992
50,5,1000,2.5%,11,0.2,4,0.9792009592056274,0.9795977473258972,0.0014444476692005992
50,5,1000,1.5%,10,0.3,0,0.982099175453186,0.9797247648239136,0.0016509139677509665
50,5,1000,1.5%,10,0.3,1,0.9776583909988403,0.9797247648239136,0.0016509139677509665
50,5,1000,1.5%,10,0.3,2,0.979020357131958,0.9797247648239136,0.0016509139677509665
50,5,1000,1.5%,10,0.3,3,0.9803810715675354,0.9797247648239136,0.0016509139677509665
50,5,1000,1.5%,10,0.3,4,0.979465126991272,0.9797247648239136,0.0016509139677509665
50,5,1000,2.0%,5,0.2,0,0.9808204770088196,0.9797475934028625,0.0013070619897916913
50,5,1000,2.0%,5,0.2,1,0.978370726108551,0.9797475934028625,0.0013070619897916913
50,5,1000,2.0%,5,0.2,2,0.978994607925415,0.9797475934028625,0.0013070619897916913
50,5,1000,2.0%,5,0.2,3,0.9814296960830688,0.9797475934028625,0.0013070619897916913
50,5,1000,2.0%,5,0.2,4,0.9791228175163269,0.9797475934028625,0.0013070619897916913
50,5,1000,3.5%,8,0.1,0,0.981519877910614,0.9799823760986328,0.0016428936505690217
50,5,1000,3.5%,8,0.1,1,0.9791686534881592,0.9799823760986328,0.0016428936505690217
50,5,1000,3.5%,8,0.1,2,0.9786458015441895,0.9799823760986328,0.0016428936505690217
50,5,1000,3.5%,8,0.1,3,0.981991171836853,0.9799823760986328,0.0016428936505690217
50,5,1000,3.5%,8,0.1,4,0.9785864353179932,0.9799823760986328,0.0016428936505690217
50,5,1000,2.0%,12,0.3,0,0.9826905131340027,0.9796267747879028,0.0022069448605179787
50,5,1000,2.0%,12,0.3,1,0.977292001247406,0.9796267747879028,0.0022069448605179787
50,5,1000,2.0%,12,0.3,2,0.9788202047348022,0.9796267747879028,0.0022069448605179787
50,5,1000,2.0%,12,0.3,3,0.9810780882835388,0.9796267747879028,0.0022069448605179787
50,5,1000,2.0%,12,0.3,4,0.9782527685165405,0.9796267747879028,0.0022069448605179787
50,5,1000,2.5%,10,0.2,0,0.981818437576294,0.9795523881912231,0.001521692960523069
50,5,1000,2.5%,10,0.2,1,0.9781266450881958,0.9795523881912231,0.001521692960523069
50,5,1000,2.5%,10,0.2,2,0.9788910746574402,0.9795523881912231,0.001521692960523069
50,5,1000,2.5%,10,0.2,3,0.9803686738014221,0.9795523881912231,0.001521692960523069
50,5,1000,2.5%,10,0.2,4,0.9785569906234741,0.9795523881912231,0.001521692960523069
50,5,1000,1.5%,13,0.4,0,0.981579601764679,0.9797077178955078,0.001510097412392497
50,5,1000,1.5%,13,0.4,1,0.9779679179191589,0.9797077178955078,0.001510097412392497
50,5,1000,1.5%,13,0.4,2,0.9788194894790649,0.9797077178955078,0.001510097412392497
50,5,1000,1.5%,13,0.4,3,0.9809563755989075,0.9797077178955078,0.001510097412392497
50,5,1000,1.5%,13,0.4,4,0.979215145111084,0.9797077178955078,0.001510097412392497
50,5,1000,3%,10,0.2,0,0.9826347827911377,0.979546844959259,0.002108293352648616
50,5,1000,3%,10,0.2,1,0.9773432612419128,0.979546844959259,0.002108293352648616
50,5,1000,3%,10,0.2,2,0.978871762752533,0.979546844959259,0.002108293352648616
50,5,1000,3%,10,0.2,3,0.9806485176086426,0.979546844959259,0.002108293352648616
50,5,1000,3%,10,0.2,4,0.9782357215881348,0.979546844959259,0.002108293352648616
50,5,1000,2.0%,9,0.3,0,0.9823434948921204,0.979533314704895,0.0016986742848530412
50,5,1000,2.0%,9,0.3,1,0.9787304997444153,0.979533314704895,0.0016986742848530412
50,5,1000,2.0%,9,0.3,2,0.978299081325531,0.979533314704895,0.0016986742848530412
50,5,1000,2.0%,9,0.3,3,0.9799143075942993,0.979533314704895,0.0016986742848530412
50,5,1000,2.0%,9,0.3,4,0.9783792495727539,0.979533314704895,0.0016986742848530412
50,5,1000,1.5%,9,0.3,0,0.9810782670974731,0.9797435998916626,0.0013422539923340082
50,5,1000,1.5%,9,0.3,1,0.9777417182922363,0.9797435998916626,0.0013422539923340082
50,5,1000,1.5%,9,0.3,2,0.9790601134300232,0.9797435998916626,0.0013422539923340082
50,5,1000,1.5%,9,0.3,3,0.9805577993392944,0.9797435998916626,0.0013422539923340082
50,5,1000,1.5%,9,0.3,4,0.9802799224853516,0.9797435998916626,0.0013422539923340082
50,5,1000,2.5%,14,0.2,0,0.9813633561134338,0.9796739816665649,0.0014737382298335433
50,5,1000,2.5%,14,0.2,1,0.9776015281677246,0.9796739816665649,0.0014737382298335433
50,5,1000,2.5%,14,0.2,2,0.9794085621833801,0.9796739816665649,0.0014737382298335433
50,5,1000,2.5%,14,0.2,3,0.9807913303375244,0.9796739816665649,0.0014737382298335433
50,5,1000,2.5%,14,0.2,4,0.979205310344696,0.9796739816665649,0.0014737382298335433
50,5,1000,2.5%,6,0.2,0,0.9817161560058594,0.9795145988464355,0.0019312348449602723
50,5,1000,2.5%,6,0.2,1,0.9779338836669922,0.9795145988464355,0.0019312348449602723
50,5,1000,2.5%,6,0.2,2,0.9776465892791748,0.9795145988464355,0.0019312348449602723
50,5,1000,2.5%,6,0.2,3,0.9814238548278809,0.9795145988464355,0.0019312348449602723
50,5,1000,2.5%,6,0.2,4,0.9788524508476257,0.9795145988464355,0.0019312348449602723
50,5,1000,3%,7,0.2,0,0.9817514419555664,0.9795664548873901,0.001590007683262229
50,5,1000,3%,7,0.2,1,0.9779008030891418,0.9795664548873901,0.001590007683262229
50,5,1000,3%,7,0.2,2,0.9784377217292786,0.9795664548873901,0.001590007683262229
50,5,1000,3%,7,0.2,3,0.9806142449378967,0.9795664548873901,0.001590007683262229
50,5,1000,3%,7,0.2,4,0.9791282415390015,0.9795664548873901,0.001590007683262229
50,5,1000,2.0%,10,0.3,0,0.9819276928901672,0.9795101284980774,0.001842590980231762
50,5,1000,2.0%,10,0.3,1,0.9776570796966553,0.9795101284980774,0.001842590980231762
50,5,1000,2.0%,10,0.3,2,0.9786106944084167,0.9795101284980774,0.001842590980231762
50,5,1000,2.0%,10,0.3,3,0.9809884428977966,0.9795101284980774,0.001842590980231762
50,5,1000,2.0%,10,0.3,4,0.9783665537834167,0.9795101284980774,0.001842590980231762
50,5,1000,1.5%,6,0.3,0,0.9810757040977478,0.979527473449707,0.0013890557456761599
50,5,1000,1.5%,6,0.3,1,0.9776868224143982,0.979527473449707,0.0013890557456761599
50,5,1000,1.5%,6,0.3,2,0.9788234233856201,0.979527473449707,0.0013890557456761599
50,5,1000,1.5%,6,0.3,3,0.9807115793228149,0.979527473449707,0.0013890557456761599
50,5,1000,1.5%,6,0.3,4,0.979340136051178,0.979527473449707,0.0013890557456761599
50,5,1000,2.5%,13,0.2,0,0.9809631705284119,0.9793592691421509,0.0015961132012307644
50,5,1000,2.5%,13,0.2,1,0.9772136211395264,0.9793592691421509,0.0015961132012307644
50,5,1000,2.5%,13,0.2,2,0.9791449904441833,0.9793592691421509,0.0015961132012307644
50,5,1000,2.5%,13,0.2,3,0.9808951616287231,0.9793592691421509,0.0015961132012307644
50,5,1000,2.5%,13,0.2,4,0.9785788059234619,0.9793592691421509,0.0015961132012307644
50,5,1000,3%,9,0.2,0,0.9820623993873596,0.9794713258743286,0.0017734781140461564
50,5,1000,3%,9,0.2,1,0.97763592004776,0.9794713258743286,0.0017734781140461564
50,5,1000,3%,9,0.2,2,0.9785215258598328,0.9794713258743286,0.0017734781140461564
50,5,1000,3%,9,0.2,3,0.9804564714431763,0.9794713258743286,0.0017734781140461564
50,5,1000,3%,9,0.2,4,0.9786801934242249,0.9794713258743286,0.0017734781140461564
50,5,1000,2.5%,8,0.2,0,0.9813003540039062,0.9793828725814819,0.001679888111539185
50,5,1000,2.5%,8,0.2,1,0.9784143567085266,0.9793828725814819,0.001679888111539185
50,5,1000,2.5%,8,0.2,2,0.9776473045349121,0.9793828725814819,0.001679888111539185
50,5,1000,2.5%,8,0.2,3,0.9810708165168762,0.9793828725814819,0.001679888111539185
50,5,1000,2.5%,8,0.2,4,0.9784817695617676,0.9793828725814819,0.001679888111539185
50,5,1000,1.5%,14,0.4,0,0.981238067150116,0.9796848297119141,0.0016788493376225233
50,5,1000,1.5%,14,0.4,1,0.9775972366333008,0.9796848297119141,0.0016788493376225233
50,5,1000,1.5%,14,0.4,2,0.9782185554504395,0.9796848297119141,0.0016788493376225233
50,5,1000,1.5%,14,0.4,3,0.9811050295829773,0.9796848297119141,0.0016788493376225233
50,5,1000,1.5%,14,0.4,4,0.9802650213241577,0.9796848297119141,0.0016788493376225233
50,5,1000,2.0%,5,0.1,0,0.98015958070755,0.9798140525817871,0.0011728040408343077
50,5,1000,2.0%,5,0.1,1,0.979113757610321,0.9798140525817871,0.0011728040408343077
50,5,1000,2.0%,5,0.1,2,0.9791410565376282,0.9798140525817871,0.0011728040408343077
50,5,1000,2.0%,5,0.1,3,0.9817262887954712,0.9798140525817871,0.0011728040408343077
50,5,1000,2.0%,5,0.1,4,0.9789294600486755,0.9798140525817871,0.0011728040408343077
50,5,1000,1.5%,10,0.4,0,0.9819320440292358,0.9796943664550781,0.0015460944268852472
50,5,1000,1.5%,10,0.4,1,0.9778293371200562,0.9796943664550781,0.0015460944268852472
50,5,1000,1.5%,10,0.4,2,0.9794014096260071,0.9796943664550781,0.0015460944268852472
50,5,1000,1.5%,10,0.4,3,0.9803570508956909,0.9796943664550781,0.0015460944268852472
50,5,1000,1.5%,10,0.4,4,0.9789519906044006,0.9796943664550781,0.0015460944268852472
50,5,1000,2.0%,14,0.3,0,0.9819346070289612,0.9796932935714722,0.0014912181068211794
50,5,1000,2.0%,14,0.3,1,0.9778161644935608,0.9796932935714722,0.0014912181068211794
50,5,1000,2.0%,14,0.3,2,0.9795761704444885,0.9796932935714722,0.0014912181068211794
50,5,1000,2.0%,14,0.3,3,0.9799594879150391,0.9796932935714722,0.0014912181068211794
50,5,1000,2.0%,14,0.3,4,0.9791802167892456,0.9796932935714722,0.0014912181068211794
50,5,1000,1.5%,11,0.4,0,0.9812915921211243,0.9796420931816101,0.0013513226294890046
50,5,1000,1.5%,11,0.4,1,0.9784011244773865,0.9796420931816101,0.0013513226294890046
50,5,1000,1.5%,11,0.4,2,0.978325605392456,0.9796420931816101,0.0013513226294890046
50,5,1000,1.5%,11,0.4,3,0.9807661771774292,0.9796420931816101,0.0013513226294890046
50,5,1000,1.5%,11,0.4,4,0.9794259071350098,0.9796420931816101,0.0013513226294890046
50,5,1000,1.5%,13,0.6,0,0.9827698469161987,0.979324996471405,0.0021349438466131687
50,5,1000,1.5%,13,0.6,1,0.9769378304481506,0.979324996471405,0.0021349438466131687
50,5,1000,1.5%,13,0.6,2,0.9786440134048462,0.979324996471405,0.0021349438466131687
50,5,1000,1.5%,13,0.6,3,0.9793933033943176,0.979324996471405,0.0021349438466131687
50,5,1000,1.5%,13,0.6,4,0.9788800477981567,0.979324996471405,0.0021349438466131687
50,5,1000,1.5%,5,0.1,0,0.9794554114341736,0.979852557182312,0.0014675683341920376
50,5,1000,1.5%,5,0.1,1,0.9809083938598633,0.979852557182312,0.0014675683341920376
50,5,1000,1.5%,5,0.1,2,0.9778199195861816,0.979852557182312,0.0014675683341920376
50,5,1000,1.5%,5,0.1,3,0.9816042184829712,0.979852557182312,0.0014675683341920376
50,5,1000,1.5%,5,0.1,4,0.9794749617576599,0.979852557182312,0.0014675683341920376
50,5,1000,1.5%,12,0.4,0,0.982111930847168,0.9794420003890991,0.0019351461669430137
50,5,1000,1.5%,12,0.4,1,0.9770638346672058,0.9794420003890991,0.0019351461669430137
50,5,1000,1.5%,12,0.4,2,0.979012131690979,0.9794420003890991,0.0019351461669430137
50,5,1000,1.5%,12,0.4,3,0.9805111289024353,0.9794420003890991,0.0019351461669430137
50,5,1000,1.5%,12,0.4,4,0.9785107970237732,0.9794420003890991,0.0019351461669430137
50,5,1000,1.5%,7,0.3,0,0.9814580082893372,0.979178249835968,0.0018504064064472914
50,5,1000,1.5%,7,0.3,1,0.9772413969039917,0.979178249835968,0.0018504064064472914
50,5,1000,1.5%,7,0.3,2,0.977314293384552,0.979178249835968,0.0018504064064472914
50,5,1000,1.5%,7,0.3,3,0.9801796078681946,0.979178249835968,0.0018504064064472914
50,5,1000,1.5%,7,0.3,4,0.979698121547699,0.979178249835968,0.0018504064064472914
50,5,1000,2.0%,5,0.3,0,0.9802327752113342,0.9794589877128601,0.0013052691938355565
50,5,1000,2.0%,5,0.3,1,0.9786312580108643,0.9794589877128601,0.0013052691938355565
50,5,1000,2.0%,5,0.3,2,0.9788621068000793,0.9794589877128601,0.0013052691938355565
50,5,1000,2.0%,5,0.3,3,0.9813597202301025,0.9794589877128601,0.0013052691938355565
50,5,1000,2.0%,5,0.3,4,0.9782091975212097,0.9794589877128601,0.0013052691938355565
50,5,1000,2.0%,11,0.4,0,0.982398509979248,0.9792410731315613,0.0019734404049813747
50,5,1000,2.0%,11,0.4,1,0.9769348502159119,0.9792410731315613,0.0019734404049813747
50,5,1000,2.0%,11,0.4,2,0.9788298606872559,0.9792410731315613,0.0019734404049813747
50,5,1000,2.0%,11,0.4,3,0.9791305661201477,0.9792410731315613,0.0019734404049813747
50,5,1000,2.0%,11,0.4,4,0.9789116978645325,0.9792410731315613,0.0019734404049813747
50,5,1000,2.5%,5,0.1,0,0.9792008996009827,0.9795210957527161,0.0013123960234224796
50,5,1000,2.5%,5,0.1,1,0.9803392887115479,0.9795210957527161,0.0013123960234224796
50,5,1000,2.5%,5,0.1,2,0.9781433343887329,0.9795210957527161,0.0013123960234224796
50,5,1000,2.5%,5,0.1,3,0.9813451766967773,0.9795210957527161,0.0013123960234224796
50,5,1000,2.5%,5,0.1,4,0.9785766005516052,0.9795210957527161,0.0013123960234224796
50,5,1000,3%,14,0.2,0,0.9819244146347046,0.9790834188461304,0.002050946932286024
50,5,1000,3%,14,0.2,1,0.9763253927230835,0.9790834188461304,0.002050946932286024
50,5,1000,3%,14,0.2,2,0.9785057306289673,0.9790834188461304,0.002050946932286024
50,5,1000,3%,14,0.2,3,0.9799187183380127,0.9790834188461304,0.002050946932286024
50,5,1000,3%,14,0.2,4,0.9787426590919495,0.9790834188461304,0.002050946932286024
50,5,1000,1.5%,4,0.2,0,0.9783987998962402,0.9795818328857422,0.0007516529294662178
50,5,1000,1.5%,4,0.2,1,0.979826033115387,0.9795818328857422,0.0007516529294662178
50,5,1000,1.5%,4,0.2,2,0.9796481728553772,0.9795818328857422,0.0007516529294662178
50,5,1000,1.5%,4,0.2,3,0.9804739952087402,0.9795818328857422,0.0007516529294662178
50,5,1000,1.5%,4,0.2,4,0.979562520980835,0.9795818328857422,0.0007516529294662178
50,5,1000,3%,8,0.2,0,0.9816185832023621,0.9791424870491028,0.0017752220155671239
50,5,1000,3%,8,0.2,1,0.9771501421928406,0.9791424870491028,0.0017752220155671239
50,5,1000,3%,8,0.2,2,0.9785981178283691,0.9791424870491028,0.0017752220155671239
50,5,1000,3%,8,0.2,3,0.9802232980728149,0.9791424870491028,0.0017752220155671239
50,5,1000,3%,8,0.2,4,0.978122353553772,0.9791424870491028,0.0017752220155671239
50,5,1000,3%,12,0.2,0,0.9821814894676208,0.9791886210441589,0.002096111886203289
50,5,1000,3%,12,0.2,1,0.9766280055046082,0.9791886210441589,0.002096111886203289
50,5,1000,3%,12,0.2,2,0.9785240292549133,0.9791886210441589,0.002096111886203289
50,5,1000,3%,12,0.2,3,0.9801970720291138,0.9791886210441589,0.002096111886203289
50,5,1000,3%,12,0.2,4,0.9784126877784729,0.9791886210441589,0.002096111886203289
